Code,Name,Market,Marcap
035810,이지홀딩스,KOSDAQ,285806699550
001230,동국홀딩스,KOSPI,283957087590
493280,아이엠바이오로직스,KOSDAQ,283378085900
123890,한국자산신탁,KOSPI,282683769060
025860,남해화학,KOSPI,282672616670
034830,한국토지신탁,KOSPI,282535448370
121440,골프존홀딩스,KOSDAQ,282294630620
003960,사조대림,KOSPI,282265583600
194700,노바렉스,KOSDAQ,282219950080
096760,JW홀딩스,KOSPI,281654029020
482630,삼양엔씨켐,KOSDAQ,281045515200
017890,한국알콜,KOSDAQ,280746211480
079370,제우스,KOSDAQ,280083419700
084690,대상홀딩스,KOSPI,279922918740
286940,롯데이노베이트,KOSPI,279893289500
051500,CJ프레시웨이,KOSDAQ,278982271000
091700,파트론,KOSDAQ,278500000000
093520,매커스,KOSDAQ,277907893950
101730,위메이드맥스,KOSDAQ,277388876660
138080,오이솔루션,KOSDAQ,277261779200
098070,한텍,KOSDAQ,276916410900
058430,포스코스틸리온,KOSPI,276900000000
043150,바텍,KOSDAQ,276437704160
005680,삼영전자,KOSPI,276000000000
035600,KG이니시스,KOSDAQ,275544340000
419530,SAMG엔터,KOSDAQ,275087732150
004430,송원산업,KOSPI,274800000000
352480,씨앤씨인터내셔널,KOSDAQ,274642505150
287840,인투셀,KOSDAQ,274000550400
099440,스맥,KOSDAQ,272973576000
047920,HLB제약,KOSDAQ,272890641920
017390,서울가스,KOSPI,272250000000
064820,케이프,KOSDAQ,271569892000
080580,오킨스전자,KOSDAQ,270807862200
003120,일성아이에스,KOSPI,269325000000
309710,아이티켐,KOSDAQ,268443021000
002900,TYM,KOSPI,268272000000
151860,KG에코솔루션,KOSDAQ,268004901260
007160,사조산업,KOSPI,265500000000
182400,엔케이젠바이오텍코리아,KOSDAQ,265496721770
008490,서흥,KOSPI,264354232050
114810,한솔아이원스,KOSDAQ,263701540380
484590,삼양컴텍,KOSDAQ,262510566500
481070,에이유브랜즈,KOSDAQ,261956970000
340570,티앤엘,KOSDAQ,261721600000
267980,매일유업,KOSDAQ,260180510100
023410,유진기업,KOSDAQ,260151053995
092190,서울바이오시스,KOSDAQ,260073731610
180400,DXVX,KOSDAQ,259361553320
394280,오픈엣지테크놀로지,KOSDAQ,258195994000
168360,펨트론,KOSDAQ,257066554360
121800,비덴트,KOSDAQ,256309348520
484810,티엑스알로보틱스,KOSDAQ,256176170700
036800,나이스정보통신,KOSDAQ,256165000000
003650,미창석유,KOSPI,256079718400
298000,효성화학,KOSPI,255568061400
234340,헥토파이낸셜,KOSDAQ,254824765440
159010,아스플로,KOSDAQ,253360041000
377460,큐에이드,KOSDAQ,253187202960
039830,오로라,KOSDAQ,252927915000
060720,KH바텍,KOSDAQ,252875080560
298690,에어부산,KOSPI,252518051600
393890,더블유씨피,KOSDAQ,252131422800
389260,대명에너지,KOSDAQ,251186876500
002710,TCC스틸,KOSPI,250865080290
404990,신한서부티엔디리츠,KOSPI,249971117550
003920,남양유업,KOSPI,249631668000
314930,바이오다인,KOSDAQ,249423183140
417840,저스템,KOSDAQ,249276252900
004360,세방,KOSPI,248502839000
122900,아이마켓코리아,KOSPI,247373416000
206640,바디텍메드,KOSDAQ,247121348880
010955,S-Oil우,KOSPI,246946317800
061090,세나테크놀로지,KOSDAQ,246859882500
348340,뉴로메카,KOSDAQ,246569830370
051905,LG생활건강우,KOSPI,246310432500
475400,씨메스로보틱스,KOSDAQ,246173739900
488900,비츠로넥스텍,KOSDAQ,246010001070
452280,한선엔지니어링,KOSDAQ,245407792500
061970,LB세미콘,KOSDAQ,244819870290
194480,데브시스터즈,KOSDAQ,242583000000
085910,네오티스,KOSDAQ,242512900440
136490,선진,KOSPI,242314164760
005500,삼진제약,KOSPI,242290800000
028100,동아지질,KOSPI,241546616080
001460,BYC,KOSPI,240164467500
003720,삼영,KOSPI,239700000000
334890,이지스밸류플러스리츠,KOSPI,239250712935
071200,인피니트헬스케어,KOSDAQ,238841323820
000050,경방,KOSPI,237964543600
001250,GS글로벌,KOSPI,237284571500
462350,이노스페이스,KOSDAQ,237171004000
003200,일신방직,KOSPI,236947200000
073490,LIG아큐버,KOSDAQ,236859802900
001790,대한제당,KOSPI,235440427950
002320,한진,KOSPI,235417404720
450950,아스테라시스,KOSDAQ,235172450000
900140,엘브이엠씨홀딩스,KOSPI,234593884448
018000,유니슨,KOSDAQ,234326950452
377450,리파인,KOSDAQ,234128300000
036200,유니셈,KOSDAQ,233968021490
024840,KBI메탈,KOSDAQ,233926592960
304360,에스바이오메딕스,KOSDAQ,233459662800
348950,제이알글로벌리츠,KOSPI,233298432000
452430,사피엔반도체,KOSDAQ,233215643250
043370,피에이치에이,KOSDAQ,232680000000
001340,PKC,KOSPI,231444377460
215000,골프존,KOSDAQ,231249042750
389500,에스비비테크,KOSDAQ,230889304800
005710,대원산업,KOSDAQ,230432400000
044450,KSS해운,KOSPI,230397082400
036030,케이티알파,KOSDAQ,230144866995
459510,나우로보틱스,KOSDAQ,230106712860
042370,비츠로테크,KOSDAQ,230036219500
144510,지씨셀,KOSDAQ,229895005200
123330,제닉,KOSDAQ,228701116000
0030R0,대신밸류리츠,KOSPI,228658500000
000680,LS네트웍스,KOSPI,228528746400
100120,뷰웍스,KOSDAQ,227873839400
134380,미원화학,KOSPI,227624238000
065710,서호전기,KOSDAQ,226600000000
000430,대원강업,KOSPI,226300000000
254490,미래반도체,KOSDAQ,226099080000
068930,디지털대성,KOSDAQ,225830790720
003070,코오롱글로벌,KOSPI,225764755920
304100,솔트룩스,KOSDAQ,225304065950
099430,바이오플러스,KOSDAQ,225296838910
053030,바이넥스,KOSDAQ,224867213440
272110,케이엔제이,KOSDAQ,224711060000
0011T0,채비,KOSDAQ,223714801115
200470,에이팩트,KOSDAQ,223671851040
003520,영진약품,KOSPI,223129131820
365270,큐라클,KOSDAQ,222899339520
950170,JTC,KOSDAQ,221991832920
009680,모토닉,KOSPI,221677558800
461300,아이스크림미디어,KOSDAQ,221310527130
0008Z0,에스엔시스,KOSDAQ,221287425800
089980,상아프론테크,KOSDAQ,220488820230
226320,잇츠한불,KOSPI,220170322600
044820,코스맥스비티아이,KOSPI,219929790900
187660,페니트리움바이오,KOSDAQ,219923693145
030210,다올투자증권,KOSPI,219584537130
094360,칩스앤미디어,KOSDAQ,218891558500
037270,YG PLUS,KOSPI,217727836200
456010,아이씨티케이,KOSDAQ,217535250000
052330,코텍,KOSDAQ,217401849360
000480,CR홀딩스,KOSPI,216634063800
033920,무학,KOSPI,216600000000
025000,KPX케미칼,KOSPI,216308224600
378340,필에너지,KOSDAQ,216005942360
298830,슈어소프트테크,KOSDAQ,215705043465
290690,아리바이오홀딩스,KOSDAQ,215658401000
241520,DSC인베스트먼트,KOSDAQ,215194000000
095500,미래나노텍,KOSDAQ,214899293070
034120,SBS,KOSPI,214637823660
217730,강스템바이오텍,KOSDAQ,214443459720
0001A0,덕양에너젠,KOSDAQ,213429901560
014940,오리엔탈정공,KOSDAQ,213284733480
067390,아스트,KOSDAQ,213105734974
011560,세보엠이씨,KOSDAQ,212790799200
114190,강원에너지,KOSDAQ,212119068560
023760,한국캐피탈,KOSDAQ,211458415920
000320,노루홀딩스,KOSPI,210930566370
004310,현대약품,KOSPI,210880000000
317330,덕산테코피아,KOSDAQ,209884986000
000650,천일고속,KOSPI,209809496000
448280,에코아이,KOSDAQ,209195770740
065680,우주일렉트로,KOSDAQ,208834644600
230240,에치에프알,KOSDAQ,207753490000
000540,흥국화재,KOSPI,206861316900
353810,이지바이오,KOSDAQ,206762000000
380540,옵티코어,KOSDAQ,206658126350
092870,엑시콘,KOSDAQ,206333100570
294570,쿠콘,KOSDAQ,205871332800
318060,그래피,KOSDAQ,205732185030
112290,와이씨켐,KOSDAQ,205648485300
445090,에이직랜드,KOSDAQ,205511626980
432320,KB스타리츠,KOSPI,204737899030
203650,드림시큐리티,KOSDAQ,204426012840
102940,코오롱생명과학,KOSDAQ,204213406800
475560,더본코리아,KOSPI,203588028100
005010,휴스틸,KOSPI,202277070000
237880,클리오,KOSDAQ,201857013010
018310,삼목에스폼,KOSDAQ,201831000000
034810,해성산업,KOSDAQ,201165568240
035150,백산,KOSPI,201071873430
046970,우리로,KOSDAQ,200937620415
095570,AJ네트웍스,KOSPI,200469722370
098120,마이크로컨텍솔,KOSDAQ,200337660600
017860,DS단석,KOSPI,199967905140
003555,LG우,KOSPI,199943613600
394800,쓰리빌리언,KOSDAQ,199845632840
094480,갤럭시아머니트리,KOSDAQ,199287577040
064850,에프앤가이드,KOSDAQ,199224396720
092200,디아이씨,KOSPI,199109473280
053690,한미글로벌,KOSPI,198989108000
011500,한농화성,KOSPI,198903174240
001630,종근당홀딩스,KOSPI,198891481700
058970,엠로,KOSDAQ,197804704000
013120,동원개발,KOSDAQ,197507617500
220100,퓨쳐켐,KOSDAQ,197137021800
053210,스카이라이프,KOSPI,196982648475
054210,이랜텍,KOSDAQ,196512701700
241590,화승엔터프라이즈,KOSPI,196309254240
000490,대동,KOSPI,195734413350
425040,티이엠씨,KOSDAQ,195333021180
402030,코난테크놀로지,KOSDAQ,195147637920
190510,나무가,KOSDAQ,195081640450
036190,금화피에스시,KOSDAQ,195000000000
004980,성신양회,KOSPI,194902780350
484120,도우인시스,KOSDAQ,194713388940
001130,대한제분,KOSPI,194519000000
003350,한국화장품제조,KOSPI,194196200000
039570,HDC랩스,KOSPI,193643703460
100250,진양홀딩스,KOSPI,193617000000
0082N0,카나프테라퓨틱스,KOSDAQ,193390433200
03473K,SK우,KOSPI,193335102500
176750,듀켐바이오,KOSDAQ,192868634400
036560,KZ정밀,KOSDAQ,192622500000
446540,메가터치,KOSDAQ,191922132600
016580,환인제약,KOSPI,191766721700
042420,네오위즈홀딩스,KOSDAQ,191750764650
270660,에브리봇,KOSDAQ,191627803300
214180,헥토이노베이션,KOSDAQ,190482760220
128820,대성산업,KOSPI,190215184990
264850,이랜시스,KOSDAQ,189947217240
033530,SJG세종,KOSPI,189738954020
091580,상신이디피,KOSDAQ,189660556370
007860,서연,KOSPI,189247542640
036710,심텍홀딩스,KOSDAQ,188859220550
086390,유니테스트,KOSDAQ,188516403920
014710,사조씨푸드,KOSPI,188026489560
000140,하이트진로홀딩스,KOSPI,187742728850
016790,현대사료,KOSDAQ,187340898626
102260,동성케미컬,KOSPI,187224138745
084850,아이티엠반도체,KOSDAQ,187134205500
0039P0,매드업,KOSDAQ,186945556000
049430,코메론,KOSDAQ,186841200000
068790,DMS,KOSDAQ,185978645760
222040,코스맥스엔비티,KOSDAQ,185652000000
339770,교촌에프앤비,KOSPI,185620272200
102460,이연제약,KOSPI,184938769450
204610,티쓰리,KOSDAQ,184741056500
125020,티씨머티리얼즈,KOSDAQ,184302773000
045390,대아티아이,KOSDAQ,184287880855
003547,대신증권2우B,KOSPI,183967653900
377190,디앤디플랫폼리츠,KOSPI,183430000000
117580,대성에너지,KOSPI,183425000000
052710,아모텍,KOSDAQ,183095201380
213500,한솔제지,KOSPI,182788423680
078150,HB테크놀러지,KOSDAQ,182650354520
126600,BGF에코머티리얼즈,KOSDAQ,182024007100
066620,국보디자인,KOSDAQ,181875000000
053300,한국정보인증,KOSDAQ,181848110080
143240,사람인,KOSDAQ,181812463140
950140,잉글우드랩,KOSDAQ,181592295240
035510,신세계 I&C,KOSPI,180773037000
088260,이리츠코크렙,KOSPI,180523531500
234080,JW생명과학,KOSPI,180513915600
0015G0,그린광학,KOSDAQ,180336156810
013580,계룡건설,KOSPI,179957776050
002100,경농,KOSPI,179607690000
256840,한국비엔씨,KOSDAQ,179536575750
004380,삼익THK,KOSPI,179469000000
115450,HLB테라퓨틱스,KOSDAQ,179374720725
064550,바이오니아,KOSDAQ,179123419540
192440,슈피겐코리아,KOSDAQ,179031254400
357550,석경에이티,KOSDAQ,178924000000
138610,나이벡,KOSDAQ,178133316310
004560,현대비앤지스틸,KOSPI,177929969800
013890,지누스,KOSPI,177379827170
067080,대화제약,KOSDAQ,176858175000
006805,미래에셋증권우,KOSPI,176369147500
003610,방림,KOSPI,176288171220
094820,일진파워,KOSDAQ,176270108210
003460,유화증권,KOSPI,175777486500
016450,한세예스24홀딩스,KOSPI,175000000000
003220,대원제약,KOSPI,174710871570
243840,신흥에스이씨,KOSDAQ,174668804550
000300,DH오토넥스,KOSPI,174035631000
123860,아나패스,KOSDAQ,173971005250
019010,베뉴지,KOSDAQ,173520000000
001045,CJ우,KOSPI,173133081800
354320,알멕,KOSDAQ,172886856050
092130,이크레더블,KOSDAQ,172825660000
308430,셀비온,KOSDAQ,172543205870
416180,신성에스티,KOSDAQ,172298168680
138360,앤로보틱스,KOSDAQ,172077014904
041920,메디아나,KOSDAQ,172033562750
403850,더핑크퐁컴퍼니,KOSDAQ,171781589700
048550,SM C&C,KOSDAQ,171475021260
000700,유수홀딩스,KOSPI,171094704840
487570,HS효성,KOSPI,171020049300
002150,도화엔지니어링,KOSPI,170960400000
065660,안트로젠,KOSDAQ,170103700000
187870,디바이스,KOSDAQ,170060241000
025560,미래산업,KOSPI,170033655200
051160,지어소프트,KOSDAQ,169445008500
080160,모두투어,KOSDAQ,169155000000
010580,에스엠벡셀,KOSPI,168991423440
012860,모베이스전자,KOSDAQ,168803118385
097955,CJ제일제당 우,KOSPI,167920274500
001080,만호제강,KOSPI,167452500000
245620,EDGC,KOSDAQ,167118555474
001780,알루코,KOSPI,166547827040
039840,디오,KOSDAQ,166490425480
108380,대양전기공업,KOSDAQ,166375920870
179290,엠아이텍,KOSDAQ,166359584920
002170,SYTS,KOSPI,166200000000
093190,빅솔론,KOSDAQ,165454583000
000390,SP삼화,KOSPI,165397091520
199820,제일일렉트릭,KOSDAQ,165316800000
038390,레드캡투어,KOSDAQ,165034513140
293780,압타바이오,KOSDAQ,164627353300
143160,아이디스,KOSDAQ,163853603100
001540,안국약품,KOSDAQ,163812795200
462520,조선내화,KOSPI,163601318400
016880,웅진,KOSPI,163450878600
314130,지놈앤컴퍼니,KOSDAQ,163435294800
083930,아바코,KOSDAQ,163357781370
216080,제테마,KOSDAQ,163317493620
036170,에이치엠넥스,KOSDAQ,162618908900
051370,인터플렉스,KOSDAQ,162359205120
082800,비보존 제약,KOSDAQ,162121508220
046120,오르비텍,KOSDAQ,161998246905
475040,스트라드비젼,KOSDAQ,161895619520
007570,일양약품,KOSPI,161655574080
013990,아가방컴퍼니,KOSDAQ,161148926400
086670,비엠티,KOSDAQ,161097113550
101530,해태제과식품,KOSPI,160724857440
400760,NH올원리츠,KOSPI,160668129375
123410,코리아에프티,KOSDAQ,160642939280
199430,케이엔알시스템,KOSDAQ,160453626190
355150,코스텍시스,KOSDAQ,160235542500
464080,에스오에스랩,KOSDAQ,160087641400
126700,하이비젼시스템,KOSDAQ,159880598400
015230,대창단조,KOSPI,159875921800
066410,버킷스튜디오,KOSDAQ,159637252154
046070,코다코,KOSDAQ,159196994920
307180,아이엘,KOSDAQ,159106563560
046440,KG파이낸셜,KOSDAQ,159075206370
005960,동부건설,KOSPI,159020374590
023910,대한약품,KOSDAQ,159000000000
271980,제일약품,KOSPI,158371471440
000860,강남제비스코,KOSPI,157820000000
032580,피델릭스,KOSDAQ,157377304000
260970,에스앤디,KOSDAQ,157365817600
072870,메가스터디,KOSDAQ,157356658800
078070,유비쿼스홀딩스,KOSDAQ,157282532460
489460,바이오비쥬,KOSDAQ,157270039420
338840,와이바이오로직스,KOSDAQ,157201146630
460850,동국씨엠,KOSPI,156967944000
293480,하나제약,KOSPI,156935113180
234690,녹십자웰빙,KOSDAQ,156819521700
041020,폴라리스오피스,KOSDAQ,156752366915
032620,GC메디아이,KOSDAQ,156591417000
119610,인터로조,KOSDAQ,156368333900
084990,헬릭스미스,KOSDAQ,156254581830
049960,쎌바이오텍,KOSDAQ,156134000000
00279K,아모레퍼시픽홀딩스3우C,KOSPI,154609960000
086820,바이오솔루션,KOSDAQ,153989064900
040350,크레오에스지,KOSDAQ,153885519000
012210,삼미금속,KOSDAQ,153523516140
122990,와이솔,KOSDAQ,153441106560
009470,삼화전기,KOSPI,153440624000
079960,동양이엔피,KOSDAQ,153298657400
264450,유비쿼스,KOSDAQ,153254401850
090350,노루페인트,KOSPI,153200000000
000520,삼일제약,KOSPI,153144185660
011040,경동제약,KOSDAQ,153074610850
007330,푸른저축은행,KOSDAQ,152939592000
002210,동성제약,KOSPI,152755440567
024060,흥구석유,KOSDAQ,152550000000
088800,에이스테크,KOSDAQ,152145464510
054800,아이디스홀딩스,KOSDAQ,151594625400
255220,SG,KOSDAQ,150868666854
334970,프레스티지바이오로직스,KOSDAQ,150762363143
000970,한국주철관,KOSPI,150483300000
011785,금호석유화학우,KOSPI,150418428500
092070,디엔에프,KOSDAQ,150202716840
003830,대한화섬,KOSPI,150196800000
413630,씨피시스템,KOSDAQ,149936629575
024800,유성티엔에스,KOSDAQ,149883949350
083310,엘오티베큠,KOSDAQ,149604277200
071840,롯데하이마트,KOSPI,149200739840
025820,이구산업,KOSPI,149151320000
067280,멀티캠퍼스,KOSDAQ,149058491850
054450,텔레칩스,KOSDAQ,148262041070
048870,시너지이노베이션,KOSDAQ,147931590877
031440,신세계푸드,KOSPI,147735112000
372170,윤성에프앤씨,KOSDAQ,147213435600
382800,지앤비에스 에코,KOSDAQ,147059409420
408920,메쎄이상,KOSDAQ,146558022450
039860,나노엔텍,KOSDAQ,146277323520
104480,티케이케미칼,KOSDAQ,145705380702
004970,신라교역,KOSPI,145440000000
049630,재영솔루텍,KOSDAQ,145331164580
251370,와이엠티,KOSDAQ,145186496780
388050,지투파워,KOSDAQ,145185231120
389020,자람테크놀로지,KOSDAQ,145006722000
094840,슈프리마에이치큐,KOSDAQ,144836229930
005990,매일홀딩스,KOSDAQ,143222734080
462860,더즌,KOSDAQ,142293185109
272550,삼양패키징,KOSPI,141492332340
080420,모다이노칩,KOSDAQ,141346435806
003480,한진중공업홀딩스,KOSPI,141300150420
274090,켄코아에어로스페이스,KOSDAQ,141185621750
322510,제이엘케이,KOSDAQ,140463370320
126640,화신정공,KOSDAQ,140398919550
000020,동화약품,KOSPI,139936664700
006060,화승인더,KOSPI,139406400000
023600,삼보판지,KOSDAQ,139272210000
263860,지니언스,KOSDAQ,138917880000
321550,티움바이오,KOSDAQ,138777754500
101970,우양에이치씨,KOSDAQ,138730284420
418550,제이오,KOSDAQ,138636524090
114840,아이패밀리에스씨,KOSDAQ,138622309350
382900,범한퓨얼셀,KOSDAQ,138423800000
094280,효성ITX,KOSPI,138351654000
060150,인선이엔티,KOSDAQ,138057744360
310200,애니플러스,KOSDAQ,137970701220
212560,네오오토,KOSDAQ,137830476560
300080,플리토,KOSDAQ,137820515850
293580,나우IB,KOSDAQ,137363637650
015890,태경산업,KOSPI,136936693750
005160,동국산업,KOSDAQ,136696094640
069510,에스텍,KOSDAQ,136047700000
0088M0,메쥬,KOSDAQ,135972880000
086890,이수앱지스,KOSDAQ,135780556860
339950,아이비김영,KOSDAQ,135738898100
119830,아이텍,KOSDAQ,135611918960
457550,우진엔텍,KOSDAQ,135590838900
474650,링크솔루션,KOSDAQ,135172752000
013520,화승코퍼레이션,KOSPI,135138380400
147830,제룡산업,KOSDAQ,135000000000
035610,솔본,KOSDAQ,134815765210
020120,키다리스튜디오,KOSPI,134726789410
0007C0,아크릴,KOSDAQ,134427623760
008350,남선알미늄,KOSPI,133596858150
004090,한국석유,KOSPI,133542142400
322310,오로스테크놀로지,KOSDAQ,133004896400
041520,이엘씨,KOSDAQ,132857157000
205500,넥써쓰,KOSDAQ,132657623350
269620,시스웍,KOSDAQ,132090012299
003100,선광,KOSDAQ,132000000000
333430,일승,KOSDAQ,131971378365
214420,토니모리,KOSPI,131820298520
038290,마크로젠,KOSDAQ,131723010000
049720,고려신용정보,KOSDAQ,131417000000
361390,제노코,KOSDAQ,131149052070
037070,파세코,KOSDAQ,131000000000
405100,큐알티,KOSDAQ,130881055650
004150,한솔홀딩스,KOSPI,130874917800
004080,신흥,KOSPI,130758000000
136540,윈스테크넷,KOSDAQ,130656497440
067290,JW신약,KOSDAQ,130566449990
140670,알에스오토메이션,KOSDAQ,130067579200
086980,쇼박스,KOSDAQ,129871040000
297890,HB솔루션,KOSDAQ,129825122350
018470,조일알미늄,KOSPI,129670882304
240550,동방메디컬,KOSDAQ,129581088600
037560,LG헬로비전,KOSPI,129491158280
093640,케이알엠,KOSDAQ,128911585300
059120,아진엑스텍,KOSDAQ,128536663320
012610,경인양행,KOSPI,128178404200
232680,라온로보틱스,KOSDAQ,128067450000
242040,나무에이엑스,KOSDAQ,128043176800
002390,한독,KOSPI,127312680250
024090,디씨엠,KOSPI,126882000000
264660,씨앤지하이테크,KOSDAQ,126666871160
089470,HDC현대EP,KOSPI,126643000000
102120,어보브반도체,KOSDAQ,126598961360
445180,퓨릿,KOSDAQ,126512423680
146320,비씨엔씨,KOSDAQ,126315500010
007540,샘표,KOSPI,126103830000
036690,코맥스,KOSDAQ,125692107675
095190,신화프리텍,KOSDAQ,125561128888
038540,상상인,KOSDAQ,125318628945
214390,경보제약,KOSPI,125271946400
081000,일진다이아,KOSPI,124560090750
210540,디와이파워,KOSPI,124440049160
226590,엠디바이스,KOSDAQ,124314694400
489500,엘케이켐,KOSDAQ,124117841960
340450,지씨지놈,KOSDAQ,123930155320
011280,태림포장,KOSPI,123839589060
101360,에코앤드림,KOSDAQ,123613492300
451760,컨텍,KOSDAQ,123478149520
246710,티앤알바이오팹,KOSDAQ,123451065360
118990,모트렉스,KOSDAQ,123422976130
001360,삼성제약,KOSPI,123352323490
011690,와이투솔루션,KOSPI,123143241870
077500,유니퀘스트,KOSPI,123120581400
004960,한신공영,KOSPI,123112269280
388790,라이콤,KOSDAQ,122609710800
095700,제넥신,KOSDAQ,122276226390
107590,미원홀딩스,KOSPI,122264000000
458650,성우,KOSDAQ,122170840400
256940,킵스파마,KOSDAQ,121673570820
285490,노바텍,KOSDAQ,121622056500
002620,제일파마홀딩스,KOSPI,121397498000
950190,고스트스튜디오,KOSDAQ,121318989880
350520,이지스레지던스리츠,KOSPI,121289804580
211270,AP위성,KOSDAQ,121261724160
267290,경동도시가스,KOSPI,120855823000
014280,금강공업,KOSPI,120690304055
005800,신영와코루,KOSPI,120600000000
394420,리센스메디컬,KOSDAQ,120446725950
478340,나라스페이스테크놀로지,KOSDAQ,120213681870
021320,KCC건설,KOSDAQ,119626000000
089600,KT나스미디어,KOSDAQ,119152078900
163730,핑거,KOSDAQ,118955598300
079430,현대리바트,KOSPI,118874933820
009270,신원,KOSPI,118787356755
473980,노머스,KOSDAQ,118666525060
115310,인포바인,KOSDAQ,118652392000
027710,팜스토리,KOSDAQ,118547262400
009070,KCTC,KOSPI,118050000000
122450,KX,KOSDAQ,117876163420
153890,져스텍,KOSDAQ,117851982900
002460,HS화성,KOSPI,117740000000
488280,에스투더블유,KOSDAQ,117673032820
008970,KBI동양철관,KOSPI,117567905631
307750,국전,KOSDAQ,117420176400
106190,하이텍팜,KOSDAQ,117390229920
402490,그린리소스,KOSDAQ,117361053810
049520,유아이엘,KOSDAQ,117201975000
078000,텔코웨어,KOSPI,117164176360
083420,그린케미칼,KOSPI,117120000000
108230,톱텍,KOSDAQ,117111594600
090850,현대이지웰,KOSDAQ,117109874630
001520,동양,KOSPI,116977258944
051360,토비스,KOSDAQ,116567766120
289080,SV인베스트먼트,KOSDAQ,116427619088
002780,진흥기업,KOSPI,116377396000
041590,플래스크,KOSDAQ,116064014460
142210,유니트론텍,KOSDAQ,116000342770
259630,엠플러스,KOSDAQ,115990538040
041440,현대에버다임,KOSDAQ,115614293760
432720,퀄리타스반도체,KOSDAQ,115486836080
105330,케이엔더블유,KOSDAQ,115340544000
034590,인천도시가스,KOSPI,115274767900
037350,성도이엔지,KOSDAQ,114987600000
267320,나인테크,KOSDAQ,114658344115
338220,뷰노,KOSDAQ,114254875680
227840,현대코퍼레이션홀딩스,KOSPI,114215491800
149950,아바텍,KOSDAQ,113988643020
217270,넵튠,KOSDAQ,113801290705
265740,엔에프씨,KOSDAQ,113612496000
290720,푸드나무,KOSDAQ,113471203200
042600,새로닉스,KOSDAQ,113427230620
126730,코칩,KOSDAQ,113134625400
017510,세명전기,KOSDAQ,113125320000
054920,한컴위드,KOSDAQ,112868324000
469610,이노테크,KOSDAQ,112769969000
0015N0,아로마티카,KOSDAQ,112563451900
452450,피아이이,KOSDAQ,112408920000
047310,파워로직스,KOSDAQ,112395017850
010100,한국무브넥스,KOSPI,112362049800
067990,도이치모터스,KOSDAQ,112057152000
101170,우림피티에스,KOSDAQ,111915000000
016710,대성홀딩스,KOSPI,111821740050
371950,풍원정밀,KOSDAQ,111613048900
220260,켐트로스,KOSDAQ,111610751400
453450,그리드위즈,KOSDAQ,111516210000
014580,태경비케이,KOSPI,111297808500
035080,그래디언트,KOSDAQ,111226393320
282880,코윈테크,KOSDAQ,111210719820
052260,현대바이오랜드,KOSDAQ,111150000000
053700,삼보모터스,KOSDAQ,111137549120
418420,라온텍,KOSDAQ,111096154380
166480,코아스템켐온,KOSDAQ,111027789600
017550,수산세보틱스,KOSPI,110820854880
021080,에이티넘인베스트,KOSDAQ,110640000000
210980,SK디앤디,KOSPI,110587249080
054050,NH농우바이오,KOSDAQ,110450565290
006620,동구바이오제약,KOSDAQ,110444168960
012200,계양전기,KOSPI,110388571595
357880,SKAI,KOSDAQ,110380000080
053080,케이엔솔,KOSDAQ,110368361430
014530,극동유화,KOSPI,110187367200
018120,진로발효,KOSDAQ,110175436800
012800,대창,KOSPI,109824301295
013570,디와이,KOSPI,109752869610
308080,바이젠셀,KOSDAQ,109671041000
011810,STX,KOSPI,109493282310
019180,티에이치엔,KOSPI,109440000000
148150,세경하이테크,KOSDAQ,109294165350
474170,루미르,KOSDAQ,109222476480
009780,엠에스씨,KOSDAQ,109120000000
396300,세아메카닉스,KOSDAQ,108606950000
063570,NICE인프라,KOSDAQ,108589775040
073010,케이에스피,KOSDAQ,108516375000
012320,경동인베스트,KOSPI,108199802250
056090,시지메드텍,KOSDAQ,108112210692
059210,메타바이오메드,KOSDAQ,108006493875
083500,에프엔에스테크,KOSDAQ,107982901000
035000,HS애드,KOSPI,107780832600
067900,와이엔텍,KOSDAQ,107559984690
039340,한국경제TV,KOSDAQ,107470000000
331920,셀레믹스,KOSDAQ,107119296900
092220,KEC,KOSPI,107006753620
120030,조선선재,KOSPI,106774569900
248170,샘표식품,KOSPI,106441063800
228850,레이언스,KOSDAQ,106348399740
299030,하나기술,KOSDAQ,106332303000
158430,아톤,KOSDAQ,106252279280
362320,청담글로벌,KOSDAQ,106179475800
039560,다산네트웍스,KOSDAQ,106148958300
032940,원익,KOSDAQ,105520734000
226400,오스테오닉,KOSDAQ,105374165100
051980,중앙첨단소재,KOSDAQ,105314940132
021820,세원정공,KOSPI,105300000000
004250,NPC,KOSPI,105202800000
058820,CMG제약,KOSDAQ,105167724760
297090,씨에스베어링,KOSDAQ,104989500000
078935,GS우,KOSPI,104822916400
417500,제이아이테크,KOSDAQ,104747257080
120240,대정화금,KOSDAQ,104620189050
380550,뉴로핏,KOSDAQ,104544281620
109740,디에스케이,KOSDAQ,104384183400
267850,아시아나IDT,KOSPI,104229000000
009580,무림P&P,KOSPI,104030364432
002220,한일철강,KOSPI,103719632100
013310,아진산업,KOSDAQ,103613573940
141000,비아트론,KOSDAQ,103580770500
309960,LB인베스트먼트,KOSDAQ,103548885940
070960,모나용평,KOSPI,103245999285
123690,한국화장품,KOSPI,102835200000
131030,옵투스제약,KOSDAQ,102526687900
474610,RF시스템즈,KOSDAQ,102492214200
047770,코데즈컴바인,KOSDAQ,102364238410
023450,동남합성,KOSPI,102200000000
073560,우리손에프앤지,KOSDAQ,102125523425
027970,한국제지,KOSPI,101920785920
